serial,kWh,kW,kVARh,kVAR,Time_stamp
3098000032,3667.24,0.01,1483.4,0.008,"2018-12-01 03:30:00"
3098000032,3667.24,0.01,1483.4,0.01,"2018-12-01 04:00:00"
3098000032,3667.25,0.012,1483.41,0.008,"2018-12-01 04:30:00"
3098000032,3667.25,0.01,1483.41,0.01,"2018-12-01 05:00:00"
3098000032,3667.26,0.012,1483.42,0.008,"2018-12-01 05:30:00"
3098000032,3667.26,0.01,1483.42,0.008,"2018-12-01 06:00:00"
3098000032,3667.27,0.008,1483.42,0.008,"2018-12-01 06:30:00"
3098000032,3667.27,0.01,1483.43,0.01,"2018-12-01 07:00:00"
3098000032,3667.28,0.012,1483.43,0.008,"2018-12-01 07:30:00"
3098000032,3667.28,0.01,1483.44,0.008,"2018-12-01 08:00:00"
3098000032,3667.29,0.008,1483.44,0.01,"2018-12-01 08:30:00"
3098000032,3667.29,0.012,1483.45,0.008,"2018-12-01 09:00:00"
3098000032,3667.3,0.01,1483.45,0.008,"2018-12-01 09:30:00"
3098000032,3667.3,0.01,1483.45,0.008,"2018-12-01 10:00:00"
3098000032,3667.31,0.024,1483.46,0.008,"2018-12-01 10:30:00"
3098000032,3667.32,0.008,1483.46,0.008,"2018-12-01 11:00:00"
3098000032,3667.32,0.014,1483.47,0.008,"2018-12-01 11:30:00"
3098000032,3667.33,0.008,1483.47,0.01,"2018-12-01 12:00:00"
3098000032,3667.33,0.008,1483.47,0.008,"2018-12-01 12:30:00"
3098000032,3667.34,0.008,1483.48,0.008,"2018-12-01 13:00:00"
3098000032,3667.34,0.008,1483.48,0.01,"2018-12-01 13:30:00"
3098000032,3667.38,0.07,1483.49,0.008,"2018-12-01 14:00:00"
3098000032,3667.4,0.048,1483.49,0.006,"2018-12-01 14:30:00"
3098000032,3667.44,0.074,1483.5,0.01,"2018-12-01 15:00:00"
3098000032,3667.45,0.026,1483.5,0.006,"2018-12-01 15:30:00"
3098000032,3667.5,0.102,1483.5,0.008,"2018-12-01 16:00:00"
3098000032,3667.51,0.02,1483.51,0.008,"2018-12-01 16:30:00"
3098000032,3667.51,0.008,1483.51,0.008,"2018-12-01 17:00:00"
3098000032,3667.52,0.008,1483.52,0.01,"2018-12-01 17:30:00"
3098000032,3667.52,0.008,1483.52,0.008,"2018-12-01 18:00:00"
3098000032,3667.53,0.01,1483.53,0.01,"2018-12-01 18:30:00"
3098000032,3667.53,0.008,1483.53,0.008,"2018-12-01 19:00:00"
3098000032,3667.54,0.008,1483.53,0.008,"2018-12-01 19:30:00"
3098000032,3667.54,0.01,1483.54,0.008,"2018-12-01 20:00:00"
3098000032,3667.54,0.008,1483.54,0.01,"2018-12-01 20:30:00"
3098000032,3667.55,0.008,1483.55,0.008,"2018-12-01 21:00:00"
3098000032,3667.55,0.008,1483.55,0.008,"2018-12-01 21:30:00"
3098000032,3667.56,0.01,1483.56,0.01,"2018-12-01 22:00:00"
3098000032,3667.56,0.008,1483.56,0.008,"2018-12-01 22:30:00"
3098000032,3667.57,0.008,1483.56,0.008,"2018-12-01 23:00:00"
3098000032,3667.57,0.008,1483.57,0.01,"2018-12-01 23:30:00"
3098000032,3667.57,0.01,1483.57,0.008,"2018-12-02 00:00:00"
3098000032,3667.58,0.008,1483.58,0.008,"2018-12-02 00:30:00"
3098000032,3667.58,0.008,1483.58,0.01,"2018-12-02 01:00:00"
3098000032,3667.59,0.01,1483.58,0.008,"2018-12-02 01:30:00"
3098000032,3667.59,0.01,1483.59,0.01,"2018-12-02 02:00:00"
3098000032,3667.6,0.008,1483.59,0.008,"2018-12-02 02:30:00"
3098000032,3667.6,0.008,1483.6,0.01,"2018-12-02 03:00:00"
3098000032,3667.61,0.012,1483.6,0.008,"2018-12-02 03:30:00"
3098000032,3667.61,0.008,1483.61,0.008,"2018-12-02 04:00:00"
3098000032,3667.62,0.01,1483.61,0.01,"2018-12-02 04:30:00"
3098000032,3667.62,0.01,1483.62,0.01,"2018-12-02 05:00:00"
3098000032,3667.62,0.008,1483.62,0.01,"2018-12-02 05:30:00"
3098000032,3667.63,0.008,1483.63,0.008,"2018-12-02 06:00:00"
3098000032,3667.64,0.012,1483.63,0.008,"2018-12-02 06:30:00"
3098000032,3667.64,0.008,1483.64,0.01,"2018-12-02 07:00:00"
3098000032,3667.64,0.008,1483.64,0.008,"2018-12-02 07:30:00"
3098000032,3667.65,0.01,1483.64,0.008,"2018-12-02 08:00:00"
3098000032,3667.65,0.008,1483.65,0.01,"2018-12-02 08:30:00"
3098000032,3667.66,0.008,1483.65,0.008,"2018-12-02 09:00:00"
3098000032,3667.66,0.01,1483.66,0.008,"2018-12-02 09:30:00"
3098000032,3667.67,0.008,1483.66,0.01,"2018-12-02 10:00:00"
3098000032,3667.67,0.01,1483.67,0.008,"2018-12-02 10:30:00"
3098000032,3667.67,0.008,1483.67,0.008,"2018-12-02 11:00:00"
3098000032,3667.68,0.008,1483.67,0.008,"2018-12-02 11:30:00"
3098000032,3667.68,0.01,1483.68,0.01,"2018-12-02 12:00:00"
3098000032,3667.69,0.008,1483.68,0.008,"2018-12-02 12:30:00"
3098000032,3667.69,0.008,1483.69,0.008,"2018-12-02 13:00:00"
3098000032,3667.7,0.008,1483.69,0.01,"2018-12-02 13:30:00"
3098000032,3667.7,0.008,1483.69,0.008,"2018-12-02 14:00:00"
3098000032,3667.7,0.008,1483.7,0.008,"2018-12-02 14:30:00"
3098000032,3667.71,0.008,1483.7,0.01,"2018-12-02 15:00:00"
3098000032,3667.71,0.008,1483.71,0.008,"2018-12-02 15:30:00"
3098000032,3667.72,0.01,1483.71,0.008,"2018-12-02 16:00:00"
3098000032,3667.72,0.008,1483.72,0.01,"2018-12-02 16:30:00"
3098000032,3667.72,0.008,1483.72,0.008,"2018-12-02 17:00:00"
3098000032,3667.73,0.008,1483.72,0.008,"2018-12-02 17:30:00"
3098000032,3667.73,0.008,1483.73,0.008,"2018-12-02 18:00:00"
3098000032,3667.74,0.008,1483.73,0.008,"2018-12-02 18:30:00"
3098000032,3667.74,0.01,1483.74,0.01,"2018-12-02 19:00:00"
3098000032,3667.75,0.01,1483.74,0.008,"2018-12-02 19:30:00"
3098000032,3667.75,0.008,1483.75,0.008,"2018-12-02 20:00:00"
3098000032,3667.75,0.01,1483.75,0.01,"2018-12-02 20:30:00"
3098000032,3667.76,0.008,1483.76,0.008,"2018-12-02 21:00:00"
3098000032,3667.76,0.008,1483.76,0.01,"2018-12-02 21:30:00"
3098000032,3667.77,0.01,1483.76,0.008,"2018-12-02 22:00:00"
3098000032,3667.77,0.008,1483.77,0.008,"2018-12-02 22:30:00"
3098000032,3667.78,0.01,1483.77,0.01,"2018-12-02 23:00:00"
3098000032,3667.78,0.008,1483.78,0.01,"2018-12-02 23:30:00"
3098000032,3667.79,0.01,1483.78,0.008,"2018-12-03 00:00:00"
3098000032,3667.79,0.008,1483.79,0.008,"2018-12-03 00:30:00"
3098000032,3667.79,0.01,1483.79,0.01,"2018-12-03 01:00:00"
3098000032,3667.8,0.01,1483.8,0.008,"2018-12-03 01:30:00"
3098000032,3667.8,0.008,1483.8,0.01,"2018-12-03 02:00:00"
3098000032,3667.81,0.008,1483.81,0.01,"2018-12-03 02:30:00"
3098000032,3667.81,0.01,1483.81,0.01,"2018-12-03 03:00:00"
3098000032,3667.82,0.01,1483.81,0.008,"2018-12-03 03:30:00"
3098000032,3667.82,0.008,1483.82,0.01,"2018-12-03 04:00:00"
3098000032,3667.83,0.01,1483.82,0.008,"2018-12-03 04:30:00"
3098000032,3667.83,0.008,1483.83,0.01,"2018-12-03 05:00:00"
3098000032,3667.84,0.01,1483.83,0.008,"2018-12-03 05:30:00"
3098000032,3667.84,0.01,1483.84,0.008,"2018-12-03 06:00:00"
3098000032,3667.84,0.008,1483.84,0.01,"2018-12-03 06:30:00"
3098000032,3667.85,0.008,1483.84,0.008,"2018-12-03 07:00:00"
3098000032,3667.85,0.01,1483.85,0.008,"2018-12-03 07:30:00"
3098000032,3667.86,0.008,1483.85,0.008,"2018-12-03 08:00:00"
3098000032,3667.86,0.008,1483.86,0.01,"2018-12-03 08:30:00"
3098000032,3667.87,0.01,1483.86,0.008,"2018-12-03 09:00:00"
3098000032,3667.87,0.01,1483.87,0.01,"2018-12-03 09:30:00"
3098000032,3667.88,0.01,1483.87,0.008,"2018-12-03 10:00:00"
3098000032,3667.88,0.008,1483.88,0.008,"2018-12-03 10:30:00"
3098000032,3667.89,0.01,1483.88,0.01,"2018-12-03 11:00:00"
3098000032,3667.89,0.008,1483.88,0.008,"2018-12-03 11:30:00"
3098000032,3667.89,0.008,1483.89,0.008,"2018-12-03 12:00:00"
3098000032,3667.9,0.008,1483.89,0.01,"2018-12-03 12:30:00"
3098000032,3667.9,0.008,1483.9,0.01,"2018-12-03 13:00:00"
3098000032,3667.91,0.008,1483.9,0.008,"2018-12-03 13:30:00"
3098000032,3667.91,0.01,1483.91,0.008,"2018-12-03 14:00:00"
3098000032,3667.92,0.008,1483.91,0.01,"2018-12-03 14:30:00"
3098000032,3667.92,0.01,1483.92,0.008,"2018-12-03 15:00:00"
3098000032,3667.93,0,1483.92,0.002,"2018-12-03 18:30:00"
3098000032,3667.93,0.008,1483.93,0.006,"2018-12-03 19:00:00"
3098000032,3667.92,0.008,1483.92,0.008,"2018-12-03 15:30:00"
3098000032,3667.93,0,1483.92,0.004,"2018-12-03 16:00:00"
3098000032,3667.93,0.002,1483.93,0.006,"2018-12-03 19:30:00"
3098000032,3667.93,0.008,1483.93,0.008,"2018-12-03 20:00:00"
3098000032,3667.94,0.01,1483.94,0.008,"2018-12-03 20:30:00"
3098000032,3667.94,0.008,1483.94,0.01,"2018-12-03 21:00:00"
3098000032,3667.95,0.008,1483.94,0.008,"2018-12-03 21:30:00"
3098000032,3667.95,0.01,1483.95,0.008,"2018-12-03 22:00:00"
3098000032,3667.96,0.008,1483.95,0.01,"2018-12-03 22:30:00"
3098000032,3667.96,0.008,1483.96,0.008,"2018-12-03 23:00:00"
3098000032,3667.96,0.008,1483.96,0.008,"2018-12-03 23:30:00"
3098000032,3667.97,0.008,1483.97,0.01,"2018-12-04 00:00:00"
3098000032,3667.97,0.01,1483.97,0.008,"2018-12-04 00:30:00"
3098000032,3667.98,0.01,1483.97,0.008,"2018-12-04 01:00:00"
3098000032,3667.98,0.008,1483.98,0.01,"2018-12-04 01:30:00"
3098000032,3667.99,0.01,1483.98,0.008,"2018-12-04 02:00:00"
3098000032,3667.99,0.008,1483.99,0.01,"2018-12-04 02:30:00"
3098000032,3668,0.008,1483.99,0.008,"2018-12-04 03:00:00"
3098000032,3668,0.012,1484,0.01,"2018-12-04 03:30:00"
3098000032,3668,0.008,1484,0.008,"2018-12-04 04:00:00"
3098000032,3668.01,0.008,1484.01,0.01,"2018-12-04 04:30:00"
3098000032,3668.01,0.01,1484.01,0.008,"2018-12-04 05:00:00"
3098000032,3668.02,0.008,1484.02,0.01,"2018-12-04 05:30:00"
3098000032,3668.02,0.01,1484.02,0.008,"2018-12-04 06:00:00"
3098000032,3668.03,0.01,1484.02,0.008,"2018-12-04 06:30:00"
3098000032,3668.03,0.008,1484.03,0.01,"2018-12-04 07:00:00"
3098000032,3668.04,0.008,1484.03,0.008,"2018-12-04 07:30:00"
3098000032,3668.04,0.008,1484.04,0.008,"2018-12-04 08:00:00"
3098000032,3668.04,0.01,1484.04,0.008,"2018-12-04 08:30:00"
3098000032,3668.05,0.008,1484.05,0.008,"2018-12-04 09:00:00"
3098000032,3668.05,0.008,1484.05,0.01,"2018-12-04 09:30:00"
3098000032,3668.06,0.008,1484.05,0.008,"2018-12-04 10:00:00"
3098000032,3668.06,0.012,1484.06,0.008,"2018-12-04 10:30:00"
3098000032,3668.07,0.008,1484.06,0.008,"2018-12-04 11:00:00"
3098000032,3668.07,0.008,1484.07,0.008,"2018-12-04 11:30:00"
3098000032,3668.07,0.008,1484.07,0.008,"2018-12-04 12:00:00"
3098000032,3668.08,0.008,1484.07,0.01,"2018-12-04 12:30:00"
3098000032,3668.08,0.008,1484.08,0.008,"2018-12-04 13:00:00"
3098000032,3668.09,0.008,1484.08,0.008,"2018-12-04 13:30:00"
3098000032,3668.09,0.008,1484.09,0.008,"2018-12-04 14:00:00"
3098000032,3668.09,0.006,1484.09,0.008,"2018-12-04 14:30:00"
3098000032,3668.1,0.008,1484.09,0.008,"2018-12-04 15:00:00"
3098000032,3668.1,0.008,1484.1,0.008,"2018-12-04 15:30:00"
3098000032,3668.11,0.01,1484.1,0.01,"2018-12-04 16:00:00"
3098000032,3668.11,0.008,1484.11,0.008,"2018-12-04 16:30:00"
3098000032,3668.11,0.008,1484.11,0.008,"2018-12-04 17:00:00"
3098000032,3668.12,0.008,1484.12,0.01,"2018-12-04 17:30:00"
3098000032,3668.12,0.01,1484.12,0.008,"2018-12-04 18:00:00"
3098000032,3668.13,0.008,1484.12,0.008,"2018-12-04 18:30:00"
3098000032,3668.13,0.008,1484.13,0.01,"2018-12-04 19:00:00"
3098000032,3668.14,0.01,1484.13,0.008,"2018-12-04 19:30:00"
3098000032,3668.14,0.008,1484.14,0.01,"2018-12-04 20:00:00"
3098000032,3668.15,0.008,1484.14,0.008,"2018-12-04 20:30:00"
3098000032,3668.15,0.008,1484.15,0.008,"2018-12-04 21:00:00"
3098000032,3668.15,0.01,1484.15,0.01,"2018-12-04 21:30:00"
3098000032,3668.16,0.008,1484.16,0.008,"2018-12-04 22:00:00"
3098000032,3668.16,0.01,1484.16,0.01,"2018-12-04 22:30:00"
3098000032,3668.17,0.008,1484.17,0.008,"2018-12-04 23:00:00"
3098000032,3668.17,0.008,1484.17,0.008,"2018-12-04 23:30:00"
3098000032,3668.18,0.008,1484.17,0.01,"2018-12-05 00:00:00"
3098000032,3668.18,0.01,1484.18,0.008,"2018-12-05 00:30:00"
3098000032,3668.19,0.012,1484.18,0.008,"2018-12-05 01:00:00"
3098000032,3668.19,0.008,1484.19,0.01,"2018-12-05 01:30:00"
3098000032,3668.2,0.01,1484.19,0.008,"2018-12-05 02:00:00"
3098000032,3668.2,0.008,1484.2,0.01,"2018-12-05 02:30:00"
3098000032,3668.2,0.008,1484.2,0.008,"2018-12-05 03:00:00"
3098000032,3668.21,0.012,1484.2,0.01,"2018-12-05 03:30:00"
3098000032,3668.21,0.008,1484.21,0.008,"2018-12-05 04:00:00"
3098000032,3668.22,0.008,1484.21,0.008,"2018-12-05 04:30:00"
3098000032,3668.22,0.01,1484.22,0.01,"2018-12-05 05:00:00"
3098000032,3668.23,0.008,1484.22,0.01,"2018-12-05 05:30:00"
3098000032,3668.23,0.01,1484.23,0.01,"2018-12-05 06:00:00"
3098000032,3668.24,0.01,1484.23,0.008,"2018-12-05 06:30:00"
3098000032,3668.24,0.008,1484.24,0.008,"2018-12-05 07:00:00"
3098000032,3668.24,0.008,1484.24,0.008,"2018-12-05 07:30:00"
3098000032,3668.25,0.008,1484.24,0.008,"2018-12-05 08:00:00"
3098000032,3668.25,0.01,1484.25,0.01,"2018-12-05 08:30:00"
3098000032,3668.26,0.008,1484.25,0.008,"2018-12-05 09:00:00"
3098000032,3668.26,0.008,1484.26,0.008,"2018-12-05 09:30:00"
3098000032,3668.26,0.008,1484.26,0.008,"2018-12-05 10:00:00"
3098000032,3668.27,0.01,1484.27,0.01,"2018-12-05 10:30:00"
3098000032,3668.27,0.008,1484.27,0.008,"2018-12-05 11:00:00"
3098000032,3668.28,0.008,1484.27,0.008,"2018-12-05 11:30:00"
3098000032,3668.28,0.008,1484.28,0.008,"2018-12-05 12:00:00"
3098000032,3668.29,0.008,1484.28,0.008,"2018-12-05 12:30:00"
3098000032,3668.29,0.008,1484.29,0.01,"2018-12-05 13:00:00"
3098000032,3668.29,0.008,1484.29,0.008,"2018-12-05 13:30:00"
3098000032,3668.3,0.008,1484.3,0.008,"2018-12-05 14:00:00"
3098000032,3668.3,0.01,1484.3,0.008,"2018-12-05 14:30:00"
3098000032,3668.31,0.008,1484.3,0.008,"2018-12-05 15:00:00"
3098000032,3668.31,0.01,1484.31,0.008,"2018-12-05 15:30:00"
3098000032,3668.32,0.008,1484.31,0.01,"2018-12-05 16:00:00"
3098000032,3668.32,0.008,1484.32,0.008,"2018-12-05 16:30:00"
3098000032,3668.32,0.008,1484.32,0.01,"2018-12-05 17:00:00"
3098000032,3668.33,0.008,1484.32,0.008,"2018-12-05 17:30:00"
3098000032,3668.33,0.008,1484.33,0.01,"2018-12-05 18:00:00"
3098000032,3668.34,0.008,1484.33,0.008,"2018-12-05 18:30:00"
3098000032,3668.34,0.012,1484.34,0.01,"2018-12-05 19:00:00"
3098000032,3668.35,0.008,1484.34,0.008,"2018-12-05 19:30:00"
3098000032,3668.35,0.008,1484.35,0.01,"2018-12-05 20:00:00"
3098000032,3668.35,0.008,1484.35,0.008,"2018-12-05 20:30:00"
3098000032,3668.36,0.008,1484.36,0.008,"2018-12-05 21:00:00"
3098000032,3668.36,0.008,1484.36,0.01,"2018-12-05 21:30:00"
3098000032,3668.37,0.01,1484.36,0.008,"2018-12-05 22:00:00"
3098000032,3668.37,0.008,1484.37,0.008,"2018-12-05 22:30:00"
3098000032,3668.38,0.01,1484.37,0.008,"2018-12-05 23:00:00"
3098000032,3668.38,0.008,1484.38,0.01,"2018-12-05 23:30:00"
3098000032,3668.39,0.01,1484.38,0.008,"2018-12-06 00:00:00"
3098000032,3668.39,0.008,1484.39,0.01,"2018-12-06 00:30:00"
3098000032,3668.39,0.008,1484.39,0.008,"2018-12-06 01:00:00"
3098000032,3668.4,0.01,1484.4,0.008,"2018-12-06 01:30:00"
3098000032,3668.4,0.01,1484.4,0.01,"2018-12-06 02:00:00"
3098000032,3668.41,0.008,1484.4,0.008,"2018-12-06 02:30:00"
3098000032,3668.41,0.01,1484.41,0.01,"2018-12-06 03:00:00"
3098000032,3668.42,0.01,1484.41,0.01,"2018-12-06 03:30:00"
3098000032,3668.42,0.008,1484.42,0.008,"2018-12-06 04:00:00"
3098000032,3668.43,0.01,1484.42,0.01,"2018-12-06 04:30:00"
3098000032,3668.43,0.008,1484.43,0.008,"2018-12-06 05:00:00"
3098000032,3668.44,0.01,1484.43,0.01,"2018-12-06 05:30:00"
3098000032,3668.44,0.012,1484.44,0.008,"2018-12-06 06:00:00"
3098000032,3668.45,0.008,1484.44,0.01,"2018-12-06 06:30:00"
3098000032,3668.45,0.008,1484.44,0.008,"2018-12-06 07:00:00"
3098000032,3668.45,0.01,1484.45,0.008,"2018-12-06 07:30:00"
3098000032,3668.46,0.01,1484.45,0.01,"2018-12-06 08:00:00"
3098000032,3668.46,0.008,1484.46,0.008,"2018-12-06 08:30:00"
3098000032,3668.47,0.01,1484.46,0.008,"2018-12-06 09:00:00"
3098000032,3668.47,0.008,1484.47,0.012,"2018-12-06 09:30:00"
3098000032,3668.48,0.008,1484.47,0.008,"2018-12-06 10:00:00"
3098000032,3668.48,0.01,1484.48,0.01,"2018-12-06 10:30:00"
3098000032,3668.49,0.008,1484.48,0.008,"2018-12-06 11:00:00"
3098000032,3668.49,0.01,1484.48,0.008,"2018-12-06 11:30:00"
3098000032,3668.49,0.008,1484.49,0.008,"2018-12-06 12:00:00"
3098000032,3668.5,0.008,1484.49,0.01,"2018-12-06 12:30:00"
3098000032,3668.5,0.008,1484.5,0.008,"2018-12-06 13:00:00"
3098000032,3668.5,0,1484.5,0.004,"2018-12-06 13:30:00"
3098000032,3668.5,0.002,1484.5,0.004,"2018-12-06 14:30:00"
3098000032,3668.51,0.008,1484.51,0.008,"2018-12-06 15:00:00"
3098000032,3668.51,0.008,1484.51,0.008,"2018-12-06 15:30:00"
3098000032,3668.52,0.01,1484.52,0.01,"2018-12-06 16:00:00"
3098000032,3668.52,0,1484.52,0.006,"2018-12-06 16:30:00"
3098000032,3668.52,0.002,1484.52,0.004,"2018-12-06 17:30:00"
3098000032,3668.52,0.008,1484.52,0.008,"2018-12-06 18:00:00"
3098000032,3668.53,0.008,1484.53,0.008,"2018-12-06 18:30:00"
3098000032,3668.53,0.008,1484.53,0.01,"2018-12-06 19:00:00"
3098000032,3668.54,0.01,1484.54,0.008,"2018-12-06 19:30:00"
3098000032,3668.54,0.008,1484.54,0.008,"2018-12-06 20:00:00"
3098000032,3668.55,0.008,1484.55,0.008,"2018-12-06 20:30:00"
3098000032,3668.55,0.008,1484.55,0.008,"2018-12-06 21:00:00"
3098000032,3668.55,0.008,1484.55,0.01,"2018-12-06 21:30:00"
3098000032,3668.56,0.008,1484.56,0.008,"2018-12-06 22:00:00"
3098000032,3668.56,0.01,1484.56,0.008,"2018-12-06 22:30:00"
3098000032,3668.57,0.01,1484.57,0.01,"2018-12-06 23:00:00"
3098000032,3668.57,0.008,1484.57,0.008,"2018-12-06 23:30:00"
3098000032,3668.58,0.01,1484.57,0.008,"2018-12-07 00:00:00"
3098000032,3668.58,0.008,1484.58,0.01,"2018-12-07 00:30:00"
3098000032,3668.58,0.008,1484.58,0.008,"2018-12-07 01:00:00"
3098000032,3668.59,0.008,1484.59,0.008,"2018-12-07 01:30:00"
3098000032,3668.59,0.012,1484.59,0.01,"2018-12-07 02:00:00"
3098000032,3668.6,0.008,1484.6,0.008,"2018-12-07 02:30:00"
3098000032,3668.6,0.008,1484.6,0.01,"2018-12-07 03:00:00"
3098000032,3668.61,0.01,1484.61,0.008,"2018-12-07 03:30:00"
3098000032,3668.61,0.008,1484.61,0.01,"2018-12-07 04:00:00"
3098000032,3668.62,0.01,1484.61,0.008,"2018-12-07 04:30:00"
3098000032,3668.62,0.01,1484.62,0.01,"2018-12-07 05:00:00"
3098000032,3668.63,0.008,1484.62,0.008,"2018-12-07 05:30:00"
3098000032,3668.63,0.008,1484.63,0.008,"2018-12-07 06:00:00"
3098000032,3668.64,0.01,1484.63,0.008,"2018-12-07 06:30:00"
3098000032,3668.64,0.008,1484.64,0.01,"2018-12-07 07:00:00"
3098000032,3668.64,0.008,1484.64,0.008,"2018-12-07 07:30:00"
3098000032,3668.65,0.008,1484.65,0.008,"2018-12-07 08:00:00"
3098000032,3668.65,0.01,1484.65,0.008,"2018-12-07 08:30:00"
3098000032,3668.66,0.008,1484.65,0.008,"2018-12-07 09:00:00"
3098000032,3668.66,0.008,1484.66,0.008,"2018-12-07 09:30:00"
3098000032,3668.66,0.008,1484.66,0.008,"2018-12-07 10:00:00"
3098000032,3668.67,0.006,1484.67,0.008,"2018-12-07 10:30:00"
3098000032,3668.67,0.008,1484.67,0.008,"2018-12-07 11:00:00"
3098000032,3668.68,0.01,1484.67,0.008,"2018-12-07 11:30:00"
3098000032,3668.68,0.008,1484.68,0.006,"2018-12-07 12:00:00"
3098000032,3668.68,0.008,1484.68,0.01,"2018-12-07 12:30:00"
3098000032,3668.69,0.004,1484.68,0.006,"2018-12-07 13:00:00"
3098000032,3668.69,0.006,1484.69,0.006,"2018-12-07 13:30:00"
3098000032,3668.69,0.01,1484.69,0.01,"2018-12-07 14:00:00"
3098000032,3668.7,0.01,1484.7,0.008,"2018-12-07 14:30:00"
3098000032,3668.7,0.008,1484.7,0.008,"2018-12-07 15:00:00"
3098000032,3668.71,0.008,1484.7,0.01,"2018-12-07 15:30:00"
3098000032,3668.71,0.01,1484.71,0.008,"2018-12-07 16:00:00"
3098000032,3668.72,0.006,1484.71,0.008,"2018-12-07 16:30:00"
3098000032,3668.72,0.008,1484.72,0.01,"2018-12-07 17:00:00"
3098000032,3668.72,0.01,1484.72,0.008,"2018-12-07 17:30:00"
3098000032,3668.73,0.008,1484.73,0.01,"2018-12-07 18:00:00"
3098000032,3668.73,0.01,1484.73,0.008,"2018-12-07 18:30:00"
3098000032,3668.74,0.008,1484.74,0.01,"2018-12-07 19:00:00"
3098000032,3668.74,0.008,1484.74,0.008,"2018-12-07 19:30:00"
3098000032,3668.75,0.008,1484.74,0.01,"2018-12-07 20:00:00"
3098000032,3668.75,0.01,1484.75,0.008,"2018-12-07 20:30:00"
3098000032,3668.75,0.01,1484.75,0.008,"2018-12-07 21:00:00"
3098000032,3668.76,0.008,1484.76,0.01,"2018-12-07 21:30:00"
3098000032,3668.76,0.008,1484.76,0.008,"2018-12-07 22:00:00"
3098000032,3668.77,0.01,1484.77,0.01,"2018-12-07 22:30:00"
3098000032,3668.77,0.01,1484.77,0.008,"2018-12-07 23:00:00"
3098000032,3668.78,0.008,1484.78,0.01,"2018-12-07 23:30:00"
3098000032,3668.78,0.01,1484.78,0.008,"2018-12-08 00:00:00"
3098000032,3668.79,0.008,1484.79,0.01,"2018-12-08 00:30:00"
3098000032,3668.79,0.01,1484.79,0.008,"2018-12-08 01:00:00"
3098000032,3668.8,0.012,1484.79,0.01,"2018-12-08 01:30:00"
3098000032,3668.8,0.008,1484.8,0.008,"2018-12-08 02:00:00"
3098000032,3668.8,0.008,1484.8,0.01,"2018-12-08 02:30:00"
3098000032,3668.81,0.012,1484.81,0.008,"2018-12-08 03:00:00"
3098000032,3668.81,0.008,1484.81,0.01,"2018-12-08 03:30:00"
3098000032,3668.82,0.008,1484.82,0.01,"2018-12-08 04:00:00"
3098000032,3668.82,0.012,1484.82,0.008,"2018-12-08 04:30:00"
3098000032,3668.83,0.008,1484.83,0.01,"2018-12-08 05:00:00"
3098000032,3668.83,0.008,1484.83,0.008,"2018-12-08 05:30:00"
3098000032,3668.84,0.01,1484.83,0.008,"2018-12-08 06:00:00"
3098000032,3668.84,0.008,1484.84,0.01,"2018-12-08 06:30:00"
3098000032,3668.85,0.01,1484.84,0.008,"2018-12-08 07:00:00"
3098000032,3668.85,0.01,1484.85,0.008,"2018-12-08 07:30:00"
3098000032,3668.86,0.008,1484.85,0.008,"2018-12-08 08:00:00"
3098000032,3668.86,0.002,1484.86,0.002,"2018-12-08 11:30:00"
3098000032,3668.86,0.008,1484.86,0.008,"2018-12-08 12:00:00"
3098000032,3668.86,0.008,1484.86,0.01,"2018-12-08 08:30:00"
3098000032,3668.86,0,1484.86,0,"2018-12-08 09:00:00"
3098000032,3668.87,0.008,1484.86,0.008,"2018-12-08 12:30:00"
3098000032,3668.87,0.008,1484.87,0.01,"2018-12-08 13:00:00"
3098000032,3668.88,0.008,1484.87,0.008,"2018-12-08 13:30:00"
3098000032,3668.88,0.008,1484.88,0.008,"2018-12-08 14:00:00"
3098000032,3668.89,0.01,1484.88,0.008,"2018-12-08 14:30:00"
3098000032,3668.89,0.008,1484.89,0.01,"2018-12-08 15:00:00"
3098000032,3668.89,0.008,1484.89,0.008,"2018-12-08 15:30:00"
3098000032,3668.9,0.008,1484.9,0.008,"2018-12-08 16:00:00"
3098000032,3668.9,0.008,1484.9,0.01,"2018-12-08 16:30:00"
3098000032,3668.91,0.01,1484.9,0.008,"2018-12-08 17:00:00"
3098000032,3668.91,0.008,1484.91,0.01,"2018-12-08 17:30:00"
3098000032,3668.92,0.008,1484.91,0.008,"2018-12-08 18:00:00"
3098000032,3668.92,0.01,1484.92,0.01,"2018-12-08 18:30:00"
3098000032,3668.93,0.01,1484.92,0.008,"2018-12-08 19:00:00"
3098000032,3668.93,0.008,1484.93,0.01,"2018-12-08 19:30:00"
3098000032,3668.93,0.008,1484.93,0.008,"2018-12-08 20:00:00"
3098000032,3668.94,0.008,1484.94,0.01,"2018-12-08 20:30:00"
3098000032,3668.94,0.01,1484.94,0.008,"2018-12-08 21:00:00"
3098000032,3668.95,0.01,1484.94,0.01,"2018-12-08 21:30:00"
3098000032,3668.95,0.008,1484.95,0.008,"2018-12-08 22:00:00"
3098000032,3668.96,0.008,1484.95,0.008,"2018-12-08 22:30:00"
3098000032,3668.96,0.01,1484.96,0.01,"2018-12-08 23:00:00"
3098000032,3668.96,0.008,1484.96,0.008,"2018-12-08 23:30:00"
3098000032,3668.97,0.008,1484.97,0.008,"2018-12-09 00:00:00"
